Time,TemperatureC,DewpointC,PressurePa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
12/19/2016 5:08,-12,-17.77777778,102019.17,NNE,22,7.081096,17.70274,61,0,,,0,Rainwise IP-100,12/19/2016 10:08
12/19/2016 5:13,-12,-17.77777778,102019.17,North,360,9.334172,19.31208,61,0,,,0,Rainwise IP-100,12/19/2016 10:13
12/19/2016 5:18,-12,-17.77777778,102052.94,NE,45,2.574944,12.87472,61,0,,,0,Rainwise IP-100,12/19/2016 10:18
12/19/2016 5:23,-12,-17.77777778,102052.94,NNE,22,5.954558,11.26538,61,0,,,0,Rainwise IP-100,12/19/2016 10:23
12/19/2016 5:28,-12,-17.77777778,102052.94,NE,45,4.184284,11.26538,61,0,,,0,Rainwise IP-100,12/19/2016 10:28
12/19/2016 5:33,-13,-17.77777778,102086.71,North,360,5.310822,9.65604,61,0,,,0,Rainwise IP-100,12/19/2016 10:33
12/19/2016 5:38,-13,-17.77777778,102086.71,North,360,7.885766,9.65604,61,0,,,0,Rainwise IP-100,12/19/2016 10:38
12/19/2016 5:43,-13,-17.77777778,102086.71,NE,45,5.954558,11.26538,62,0,,,0,Rainwise IP-100,12/19/2016 10:43
12/19/2016 5:48,-13,-17.77777778,102120.48,NE,45,7.563898,11.26538,62,0,,,0,Rainwise IP-100,12/19/2016 10:48
12/19/2016 5:53,-13,-17.77777778,102120.48,NNE,22,5.310822,12.87472,63,0,,,0,Rainwise IP-100,12/19/2016 10:53
12/19/2016 5:58,-13,-15.55555556,102154.25,NE,45,5.310822,11.26538,65,0,,,0,Rainwise IP-100,12/19/2016 10:58
12/19/2016 6:03,-13,-15.55555556,102154.25,NE,45,6.43736,12.87472,66,0,,,0,Rainwise IP-100,12/19/2016 11:03
12/19/2016 6:08,-13,-15.55555556,102188.02,NNE,22,4.82802,11.26538,66,0,,,0,Rainwise IP-100,12/19/2016 11:08
12/19/2016 6:13,-13,-15.55555556,102188.02,NNW,337,11.26538,11.26538,67,0,,,0,Rainwise IP-100,12/19/2016 11:13
12/19/2016 6:18,-13,-17.77777778,102221.79,North,360,6.759228,12.87472,67,0,,,0,Rainwise IP-100,12/19/2016 11:18
12/19/2016 6:23,-13,-17.77777778,102221.79,NNE,22,5.954558,11.26538,67,0,,,0,Rainwise IP-100,12/19/2016 11:23
12/19/2016 6:28,-13,-17.77777778,102255.56,NNW,337,5.954558,11.26538,68,0,,,0,Rainwise IP-100,12/19/2016 11:28
12/19/2016 6:33,-13,-17.77777778,102289.33,North,360,7.081096,12.87472,68,0,,,0,Rainwise IP-100,12/19/2016 11:33
12/19/2016 6:38,-14,-17.77777778,102289.33,NE,45,3.379614,11.26538,68,0,,,0,Rainwise IP-100,12/19/2016 11:38
12/19/2016 6:43,-14,-17.77777778,102323.1,North,360,4.82802,4.82802,68,0,,,0,Rainwise IP-100,12/19/2016 11:43
12/19/2016 6:48,-14,-17.77777778,102323.1,NE,45,5.63269,6.43736,69,0,,,0,Rainwise IP-100,12/19/2016 11:48
12/19/2016 6:53,-14,-17.77777778,102356.87,NNE,22,6.759228,8.0467,69,0,,,0,Rainwise IP-100,12/19/2016 11:53
12/19/2016 6:58,-14,-17.77777778,102390.64,NNW,337,2.253076,6.43736,69,0,,,0,Rainwise IP-100,12/19/2016 11:58
12/19/2016 7:03,-14,-17.77777778,102390.64,NNE,22,3.701482,8.0467,69,0,,,0,Rainwise IP-100,12/19/2016 12:03
12/19/2016 7:08,-14,-17.77777778,102424.41,North,360,3.701482,6.43736,69,0,,,0,Rainwise IP-100,12/19/2016 12:08
12/19/2016 7:13,-14,-17.77777778,102424.41,NNE,22,3.379614,4.82802,69,0,,,0,Rainwise IP-100,12/19/2016 12:13
12/19/2016 7:18,-14,-17.77777778,102458.18,North,360,0,3.21868,69,0,,,0,Rainwise IP-100,12/19/2016 12:18
12/19/2016 7:23,-14,-17.77777778,102458.18,WSW,247,0,0,69,0,,,0,Rainwise IP-100,12/19/2016 12:23
12/19/2016 7:28,-14,-17.77777778,102458.18,WSW,247,0,1.60934,70,0,,,0,Rainwise IP-100,12/19/2016 12:28
12/19/2016 7:33,-14,-17.77777778,102458.18,WSW,247,0,0,71,0,,,0,Rainwise IP-100,12/19/2016 12:33
12/19/2016 7:38,-14,-17.77777778,102458.18,NNW,337,2.574944,2.574944,72,0,,,0,Rainwise IP-100,12/19/2016 12:38
12/19/2016 7:43,-14,-17.77777778,102458.18,NNW,337,0,1.60934,72,0,,,0,Rainwise IP-100,12/19/2016 12:43
12/19/2016 7:45,-14,-18.33333333,102424.41,WNW,295,0.321868,2.896812,71,-2539.746,,,0,Rainwise +Telemet,12/19/2016 12:45
12/19/2016 7:48,-14,-17.77777778,102424.41,NNW,337,3.701482,4.82802,72,0,,,0,Rainwise IP-100,12/19/2016 12:48
12/19/2016 7:53,-15,-17.77777778,102424.41,NNW,337,6.43736,6.43736,72,0,,,0,Rainwise IP-100,12/19/2016 12:53
12/19/2016 7:58,-15,-17.77777778,102424.41,North,360,4.82802,9.65604,73,0,,,0,Rainwise IP-100,12/19/2016 12:58
12/19/2016 8:00,-15,-18.38888889,102424.41,NNW,342,4.02335,9.977908,72,-2539.746,,,0,Rainwise +Telemet,12/19/2016 13:00
12/19/2016 8:03,-15,-17.77777778,102424.41,NNE,22,4.506152,8.0467,73,0,,,0,Rainwise IP-100,12/19/2016 13:03
12/19/2016 8:08,-15,-17.77777778,102424.41,NNW,337,7.563898,8.0467,74,0,,,0,Rainwise IP-100,12/19/2016 13:08
12/19/2016 8:13,-15,-17.77777778,102458.18,NNW,337,5.954558,8.0467,74,0,,,0,Rainwise IP-100,12/19/2016 13:13
12/19/2016 8:15,-15,-18.55555556,102424.41,North,351,6.276426,10.46071,73,-2539.746,,,0,Rainwise +Telemet,12/19/2016 13:15
12/19/2016 8:18,-15,-15.55555556,102458.18,North,360,5.63269,9.65604,75,0,,,0,Rainwise IP-100,12/19/2016 13:18
12/19/2016 8:23,-15,-15.55555556,102491.95,NNE,22,5.63269,11.26538,75,0,,,0,Rainwise IP-100,12/19/2016 13:23
12/19/2016 8:28,-15,-17.77777778,102458.18,NNE,22,4.184284,12.87472,74,0,,,0,Rainwise IP-100,12/19/2016 13:28
12/19/2016 8:30,-15,-18.5,102458.18,North,2,7.402964,13.518456,74,-2539.746,,,0,Rainwise +Telemet,12/19/2016 13:30
12/19/2016 8:33,-15,-17.77777778,102458.18,North,360,0,11.26538,73,0,,,0,Rainwise IP-100,12/19/2016 13:33
12/19/2016 8:38,-15,-17.77777778,102491.95,North,360,4.184284,6.43736,73,0,,,0,Rainwise IP-100,12/19/2016 13:38
12/19/2016 8:43,-14,-17.77777778,102491.95,North,360,7.563898,8.0467,72,0,,,0,Rainwise IP-100,12/19/2016 13:43
12/19/2016 8:45,-15,-18.5,102458.18,North,2,6.115492,10.46071,72,-2539.746,,,0,Rainwise +Telemet,12/19/2016 13:45
12/19/2016 8:48,-14,-17.77777778,102491.95,North,360,9.012304,11.26538,71,0,,,0,Rainwise IP-100,12/19/2016 13:48
12/19/2016 8:53,-14,-17.77777778,102458.18,NNW,337,4.184284,12.87472,71,0,,,0,Rainwise IP-100,12/19/2016 13:53
12/19/2016 8:58,-14,-17.77777778,102491.95,NE,45,5.63269,8.0467,70,0,,,0,Rainwise IP-100,12/19/2016 13:58
12/19/2016 9:00,-14,-18.33333333,102491.95,NNE,12,8.0467,13.67939,71,-2539.746,,,0,Rainwise +Telemet,12/19/2016 14:00
12/19/2016 9:03,-14,-17.77777778,102458.18,ENE,67,5.954558,11.26538,69,0,,,0,Rainwise IP-100,12/19/2016 14:03
12/19/2016 9:08,-13,-17.77777778,102491.95,NE,45,6.43736,8.0467,68,0,,,0,Rainwise IP-100,12/19/2016 14:08
12/19/2016 9:13,-13,-17.77777778,102491.95,NNE,22,6.43736,11.26538,68,0,,,0,Rainwise IP-100,12/19/2016 14:13
12/19/2016 9:15,-13,-18.05555556,102458.18,NE,46,6.920162,12.07005,68,-2539.746,,,0,Rainwise +Telemet,12/19/2016 14:15
12/19/2016 9:18,-13,-17.77777778,102491.95,ENE,67,7.885766,7.885766,67,0,,,0,Rainwise IP-100,12/19/2016 14:18
12/19/2016 9:23,-13,-17.77777778,102491.95,East,90,8.690436,11.26538,68,0,,,0,Rainwise IP-100,12/19/2016 14:23
12/19/2016 9:28,-13,-15.55555556,102491.95,NNE,22,7.885766,11.26538,70,0,,,0,Rainwise IP-100,12/19/2016 14:28
12/19/2016 9:30,-13,-17.77777778,102458.18,ENE,57,7.563898,12.713786,68,-2539.746,,,0,Rainwise +Telemet,12/19/2016 14:30
12/19/2016 9:33,-13,-15.55555556,102525.72,ENE,67,7.563898,9.65604,70,0,,,0,Rainwise IP-100,12/19/2016 14:33
12/19/2016 9:38,-13,-15.55555556,102491.95,NE,45,7.563898,14.48406,70,0,,,0,Rainwise IP-100,12/19/2016 14:38
12/19/2016 9:43,-13,-15.55555556,102491.95,NNW,337,4.506152,14.48406,69,0,,,0,Rainwise IP-100,12/19/2016 14:43
12/19/2016 9:48,-12,-15.55555556,102525.72,NNE,22,9.012304,11.26538,69,0,,,0,Rainwise IP-100,12/19/2016 14:48
12/19/2016 9:53,-12,-15.55555556,102491.95,NE,45,7.563898,12.87472,69,0,,,0,Rainwise IP-100,12/19/2016 14:53
12/19/2016 9:58,-12,-15.55555556,102491.95,North,360,10.46071,10.46071,70,0,,,0,Rainwise IP-100,12/19/2016 14:58
12/19/2016 10:00,-12,-16.94444444,102491.95,NNE,27,7.402964,13.67939,69,-2539.746,,,0,Rainwise +Telemet,12/19/2016 15:00
12/19/2016 10:03,-12,-15.55555556,102458.18,NE,45,7.081096,12.87472,71,0,,,0,Rainwise IP-100,12/19/2016 15:03
12/19/2016 10:08,-12,-15.55555556,102491.95,ENE,67,9.012304,9.012304,72,0,,,0,Rainwise IP-100,12/19/2016 15:08
12/19/2016 10:13,-12,-15.55555556,102491.95,ENE,67,10.138842,10.138842,70,0,,,0,Rainwise IP-100,12/19/2016 15:13
12/19/2016 10:15,-12,-16.38888889,102458.18,ENE,62,7.081096,9.977908,70,-2539.746,,,0,Rainwise +Telemet,12/19/2016 15:15
12/19/2016 10:18,-12,-15.55555556,102458.18,ENE,67,6.759228,9.65604,71,0,,,0,Rainwise IP-100,12/19/2016 15:18
12/19/2016 10:23,-12,-15.55555556,102458.18,ENE,67,6.759228,8.0467,71,0,,,0,Rainwise IP-100,12/19/2016 15:23
12/19/2016 10:28,-12,-15.55555556,102458.18,ENE,67,4.184284,6.43736,72,0,,,0,Rainwise IP-100,12/19/2016 15:28
12/19/2016 10:30,-12,-16.16666667,102458.18,ENE,72,4.345218,8.85137,71,-2539.746,,,0,Rainwise +Telemet,12/19/2016 15:30
12/19/2016 10:33,-12,-15.55555556,102424.41,NE,45,8.690436,8.690436,74,0,,,0,Rainwise IP-100,12/19/2016 15:33
12/19/2016 10:38,-12,-15.55555556,102458.18,ENE,67,7.885766,9.65604,74,0,,,0,Rainwise IP-100,12/19/2016 15:38
12/19/2016 10:43,-12,-15.55555556,102424.41,ENE,67,7.885766,9.65604,72,0,,,0,Rainwise IP-100,12/19/2016 15:43
12/19/2016 10:45,-12,-15.61111111,102424.41,NE,55,7.563898,9.977908,73,-2539.746,,,0,Rainwise +Telemet,12/19/2016 15:45
12/19/2016 10:48,-12,-15.55555556,102458.18,ENE,67,5.954558,5.954558,72,0,,,0,Rainwise IP-100,12/19/2016 15:48
12/19/2016 10:53,-12,-15.55555556,102424.41,ENE,67,0,6.43736,72,0,,,0,Rainwise IP-100,12/19/2016 15:53
12/19/2016 10:58,-12,-15.55555556,102424.41,ENE,67,4.82802,11.26538,72,0,,,0,Rainwise IP-100,12/19/2016 15:58
12/19/2016 11:03,-11,-13.33333333,102390.64,ENE,67,6.759228,8.0467,74,0,,,0,Rainwise IP-100,12/19/2016 16:03
12/19/2016 11:08,-11,-13.33333333,102390.64,ENE,67,2.253076,8.0467,74,0,,,0,Rainwise IP-100,12/19/2016 16:08
12/19/2016 11:13,-11,-13.33333333,102390.64,ENE,67,6.759228,6.759228,73,0,,,0,Rainwise IP-100,12/19/2016 16:13
12/19/2016 11:15,-11,-15,102390.64,ENE,76,3.701482,8.85137,73,-2539.746,,,0,Rainwise +Telemet,12/19/2016 16:15
12/19/2016 11:18,-11,-13.33333333,102390.64,East,90,4.506152,6.43736,72,0,,,0,Rainwise IP-100,12/19/2016 16:18
12/19/2016 11:23,-11,-13.33333333,102390.64,ENE,67,7.563898,7.563898,71,0,,,0,Rainwise IP-100,12/19/2016 16:23
12/19/2016 11:28,-11,-13.33333333,102390.64,NE,45,7.081096,9.65604,70,0,,,0,Rainwise IP-100,12/19/2016 16:28
12/19/2016 11:30,-11,-14.94444444,102356.87,ENE,65,5.149888,10.782578,71,-2539.746,,,0,Rainwise +Telemet,12/19/2016 16:30
12/19/2016 11:33,-11,-15.55555556,102323.1,ENE,67,8.207634,9.65604,68,0,,,0,Rainwise IP-100,12/19/2016 16:33
12/19/2016 11:38,-10,-15.55555556,102356.87,ENE,67,8.690436,11.26538,66,0,,,0,Rainwise IP-100,12/19/2016 16:38
12/19/2016 11:43,-10,-15.55555556,102323.1,ENE,67,7.885766,11.26538,63,0,,,0,Rainwise IP-100,12/19/2016 16:43
12/19/2016 11:45,-11,-15.66666667,102323.1,ENE,67,7.402964,12.07005,66,-2539.746,,,0,Rainwise +Telemet,12/19/2016 16:45
12/19/2016 11:48,-10,-15.55555556,102323.1,ENE,67,5.63269,9.65604,62,0,,,0,Rainwise IP-100,12/19/2016 16:48
12/19/2016 11:53,-10,-15.55555556,102323.1,ENE,67,4.82802,11.26538,61,0,,,0,Rainwise IP-100,12/19/2016 16:53
12/19/2016 11:58,-10,-15.55555556,102323.1,ENE,67,7.885766,8.0467,60,0,,,0,Rainwise IP-100,12/19/2016 16:58
12/19/2016 12:00,-10,-16.66666667,102289.33,ENE,66,6.43736,11.26538,60,-2539.746,,,0,Rainwise +Telemet,12/19/2016 17:00
12/19/2016 12:03,-10,-15.55555556,102289.33,ENE,67,0,8.0467,59,0,,,0,Rainwise IP-100,12/19/2016 17:03
12/19/2016 12:08,-10,-15.55555556,102323.1,NE,45,4.506152,6.43736,59,0,,,0,Rainwise IP-100,12/19/2016 17:08
12/19/2016 12:13,-10,-15.55555556,102323.1,ENE,67,7.885766,7.885766,59,0,,,0,Rainwise IP-100,12/19/2016 17:13
12/19/2016 12:15,-10,-16.72222222,102289.33,ENE,70,4.988954,8.85137,58,-2539.746,,,0,Rainwise +Telemet,12/19/2016 17:15
12/19/2016 12:18,-10,-15.55555556,102289.33,ENE,67,4.506152,8.0467,57,0,,,0,Rainwise IP-100,12/19/2016 17:18
12/19/2016 12:23,-10,-15.55555556,102289.33,NE,45,6.43736,8.0467,56,0,,,0,Rainwise IP-100,12/19/2016 17:23
12/19/2016 12:28,-10,-15.55555556,102289.33,ENE,67,7.081096,7.081096,55,0,,,0,Rainwise IP-100,12/19/2016 17:28
12/19/2016 12:30,-10,-16.94444444,102289.33,ENE,59,6.276426,8.690436,56,-2539.746,,,0,Rainwise +Telemet,12/19/2016 17:30
12/19/2016 12:33,-9,-15.55555556,102255.56,East,90,3.057746,8.0467,55,0,,,0,Rainwise IP-100,12/19/2016 17:33
12/19/2016 12:38,-9,-15.55555556,102289.33,NE,45,9.334172,9.334172,55,0,,,0,Rainwise IP-100,12/19/2016 17:38
12/19/2016 12:43,-9,-15.55555556,102255.56,ENE,67,11.26538,11.26538,56,0,,,0,Rainwise IP-100,12/19/2016 17:43
12/19/2016 12:45,-9,-16.55555556,102255.56,ENE,72,5.471756,13.67939,55,-2539.746,,,0,Rainwise +Telemet,12/19/2016 17:45
12/19/2016 12:48,-9,-15.55555556,102255.56,ENE,67,8.690436,12.87472,55,0,,,0,Rainwise IP-100,12/19/2016 17:48
12/19/2016 12:53,-9,-15.55555556,102255.56,ENE,67,10.46071,11.26538,52,0,,,0,Rainwise IP-100,12/19/2016 17:53
12/19/2016 12:58,-9,-15.55555556,102289.33,ESE,112,3.057746,3.057746,52,0,,,0,Rainwise IP-100,12/19/2016 17:58
12/19/2016 13:00,-9,-17.11111111,102255.56,ENE,70,6.43736,13.67939,52,-2539.746,,,0,Rainwise +Telemet,12/19/2016 18:00
12/19/2016 13:03,-9,-15.55555556,102255.56,ENE,67,6.43736,9.65604,53,0,,,0,Rainwise IP-100,12/19/2016 18:03
12/19/2016 13:08,-9,-15.55555556,102255.56,NNW,337,4.82802,4.82802,53,0,,,0,Rainwise IP-100,12/19/2016 18:08
12/19/2016 13:13,-8,-15.55555556,102289.33,NNE,22,4.184284,6.43736,52,0,,,0,Rainwise IP-100,12/19/2016 18:13
12/19/2016 13:15,-9,-16.66666667,102255.56,NE,54,5.310822,10.46071,52,-2539.746,,,0,Rainwise +Telemet,12/19/2016 18:15
12/19/2016 13:18,-8,-15.55555556,102255.56,NNE,22,5.310822,9.65604,52,0,,,0,Rainwise IP-100,12/19/2016 18:18
12/19/2016 13:23,-9,-15.55555556,102289.33,ENE,67,9.334172,11.26538,51,0,,,0,Rainwise IP-100,12/19/2016 18:23
12/19/2016 13:28,-9,-15.55555556,102255.56,ENE,67,11.587248,14.48406,50,0,,,0,Rainwise IP-100,12/19/2016 18:28
12/19/2016 13:30,-9,-16.83333333,102255.56,ENE,59,8.85137,14.48406,51,-2539.746,,,0,Rainwise +Telemet,12/19/2016 18:30
12/19/2016 13:33,-9,-15.55555556,102221.79,ENE,67,12.713786,12.713786,49,0,,,0,Rainwise IP-100,12/19/2016 18:33
12/19/2016 13:38,-9,-15.55555556,102221.79,NE,45,9.816974,11.26538,49,0,,,0,Rainwise IP-100,12/19/2016 18:38
12/19/2016 13:43,-9,-17.77777778,102221.79,NNE,22,6.759228,9.65604,48,0,,,0,Rainwise IP-100,12/19/2016 18:43
12/19/2016 13:45,-9,-17.44444444,102221.79,NE,56,8.0467,12.713786,49,-2539.746,,,0,Rainwise +Telemet,12/19/2016 18:45
12/19/2016 13:48,-9,-17.77777778,102221.79,NNE,22,6.759228,6.759228,48,0,,,0,Rainwise IP-100,12/19/2016 18:48
12/19/2016 13:56,-9,-17.77777778,102221.79,NNE,22,6.759228,0,48,0,,,0,Rainwise IP-100,12/19/2016 18:56
12/19/2016 14:00,-8,-17.44444444,102221.79,ENE,59,6.43736,9.173238,47,-2539.746,,,0,Rainwise +Telemet,12/19/2016 19:00
12/19/2016 14:01,-8,-15.55555556,102255.56,ENE,67,9.334172,9.334172,48,0,,,0,Rainwise IP-100,12/19/2016 19:01
12/19/2016 14:06,-8,-15.55555556,102255.56,ENE,67,8.207634,11.26538,48,0,,,0,Rainwise IP-100,12/19/2016 19:06
12/19/2016 14:11,-8,-15.55555556,102255.56,NNW,337,5.310822,9.65604,48,0,,,0,Rainwise IP-100,12/19/2016 19:11
12/19/2016 14:15,-8,-17.27777778,102221.79,North,1,4.82802,11.26538,47,-2539.746,,,0,Rainwise +Telemet,12/19/2016 19:15
12/19/2016 14:16,-8,-15.55555556,102255.56,ENE,67,6.43736,6.43736,47,0,,,0,Rainwise IP-100,12/19/2016 19:16
12/19/2016 14:21,-8,-15.55555556,102289.33,NE,45,3.379614,9.65604,47,0,,,0,Rainwise IP-100,12/19/2016 19:21
12/19/2016 14:26,-8,-15.55555556,102255.56,East,90,5.310822,9.65604,47,0,,,0,Rainwise IP-100,12/19/2016 19:26
12/19/2016 14:30,-8,-17.33333333,102255.56,NE,52,6.115492,10.46071,46,-2539.746,,,0,Rainwise +Telemet,12/19/2016 19:30
12/19/2016 14:31,-7,-15.55555556,102289.33,SW,225,0,8.0467,47,0,,,0,Rainwise IP-100,12/19/2016 19:31
12/19/2016 14:36,-7,-15.55555556,102289.33,NNE,22,7.563898,9.65604,47,0,,,0,Rainwise IP-100,12/19/2016 19:36
12/19/2016 14:41,-7,-15.55555556,102289.33,NNE,22,5.310822,9.65604,46,0,,,0,Rainwise IP-100,12/19/2016 19:41
12/19/2016 14:45,-7,-16.83333333,102255.56,NE,38,4.82802,10.782578,46,-2539.746,,,0,Rainwise +Telemet,12/19/2016 19:45
12/19/2016 14:46,-7,-15.55555556,102289.33,North,360,5.310822,9.65604,46,0,,,0,Rainwise IP-100,12/19/2016 19:46
12/19/2016 14:51,-7,-15.55555556,102289.33,ENE,67,7.885766,12.87472,46,0,,,0,Rainwise IP-100,12/19/2016 19:51
12/19/2016 14:56,-7,-15.55555556,102289.33,SSE,157,4.82802,8.0467,46,0,,,0,Rainwise IP-100,12/19/2016 19:56
12/19/2016 15:01,-7,-15.55555556,102289.33,ENE,67,7.885766,9.65604,46,0,,,0,Rainwise IP-100,12/19/2016 20:01
12/19/2016 15:06,-7,-15.55555556,102289.33,ENE,67,9.012304,9.65604,46,0,,,0,Rainwise IP-100,12/19/2016 20:06
12/19/2016 15:11,-7,-15.55555556,102289.33,NNE,22,4.82802,0,46,0,,,0,Rainwise IP-100,12/19/2016 20:11
12/19/2016 15:15,-7,-17,102289.33,NNE,21,4.345218,9.65604,46,-2539.746,,,0,Rainwise +Telemet,12/19/2016 20:15
12/19/2016 15:16,-7,-15.55555556,102289.33,NNE,22,3.701482,4.82802,47,0,,,0,Rainwise IP-100,12/19/2016 20:16
12/19/2016 15:21,-7,-15.55555556,102289.33,NNE,22,3.701482,3.701482,47,0,,,0,Rainwise IP-100,12/19/2016 20:21
12/19/2016 15:26,-8,-15.55555556,102289.33,ENE,67,8.207634,8.207634,48,0,,,0,Rainwise IP-100,12/19/2016 20:26
12/19/2016 15:30,-8,-17.11111111,102255.56,NE,49,5.63269,8.0467,47,-2539.746,,,0,Rainwise +Telemet,12/19/2016 20:30
12/19/2016 15:31,-8,-15.55555556,102289.33,ENE,67,8.207634,8.207634,48,0,,,0,Rainwise IP-100,12/19/2016 20:31
12/19/2016 15:36,-8,-15.55555556,102289.33,North,360,1.931208,1.931208,48,0,,,0,Rainwise IP-100,12/19/2016 20:36
12/19/2016 15:41,-8,-15.55555556,102255.56,NNE,22,5.310822,6.43736,49,0,,,0,Rainwise IP-100,12/19/2016 20:41
12/19/2016 15:46,-8,-15.55555556,102255.56,NNW,337,6.43736,6.43736,49,0,,,0,Rainwise IP-100,12/19/2016 20:46
12/19/2016 15:51,-9,-15.55555556,102289.33,NE,45,6.759228,8.0467,49,0,,,0,Rainwise IP-100,12/19/2016 20:51
12/19/2016 15:56,-9,-15.55555556,102289.33,North,360,3.379614,8.0467,49,0,,,0,Rainwise IP-100,12/19/2016 20:56
12/19/2016 16:00,-9,-17.38888889,102255.56,NNE,13,3.540548,8.85137,49,-2539.746,,,0,Rainwise +Telemet,12/19/2016 21:00
12/19/2016 16:01,-9,-15.55555556,102255.56,WNW,292,0,3.21868,50,0,,,0,Rainwise IP-100,12/19/2016 21:01
12/19/2016 16:02,-9,-15.55555556,102255.56,WNW,292,0,1.60934,50,0,,,0,Rainwise IP-100,12/19/2016 21:02
12/19/2016 16:07,-9,-15.55555556,102255.56,NNW,337,0,1.60934,52,0,,,0,Rainwise IP-100,12/19/2016 21:07
12/19/2016 16:12,-9,-15.55555556,102255.56,NNW,337,0,3.21868,52,0,,,0,Rainwise IP-100,12/19/2016 21:12
12/19/2016 16:15,-9,-17.22222222,102255.56,NNW,327,0,3.379614,51,-2539.746,,,0,Rainwise +Telemet,12/19/2016 21:15
12/19/2016 16:17,-9,-15.55555556,102255.56,NNE,22,7.563898,7.563898,51,0,,,0,Rainwise IP-100,12/19/2016 21:17
12/19/2016 16:22,-9,-15.55555556,102255.56,North,360,4.506152,6.43736,52,0,,,0,Rainwise IP-100,12/19/2016 21:22
12/19/2016 16:27,-9,-15.55555556,102255.56,WNW,292,1.931208,6.43736,52,0,,,0,Rainwise IP-100,12/19/2016 21:27
12/19/2016 16:30,-9,-17.55555556,102255.56,NNW,339,2.092142,7.563898,51,-2539.746,,,0,Rainwise +Telemet,12/19/2016 21:30
12/19/2016 16:32,-10,-15.55555556,102255.56,NNW,337,2.253076,4.82802,52,0,,,0,Rainwise IP-100,12/19/2016 21:32
12/19/2016 16:37,-10,-15.55555556,102255.56,NNW,337,0,1.60934,53,0,,,0,Rainwise IP-100,12/19/2016 21:37
12/19/2016 16:42,-10,-17.77777778,102221.79,NNW,337,0,1.60934,53,0,,,0,Rainwise IP-100,12/19/2016 21:42
12/19/2016 16:45,-10,-17.77777778,102221.79,NNW,338,0.80467,5.149888,52,-2539.746,,,0,Rainwise +Telemet,12/19/2016 21:45
12/19/2016 16:47,-10,-17.77777778,102221.79,NNW,337,0,3.21868,55,0,,,0,Rainwise IP-100,12/19/2016 21:47
12/19/2016 16:52,-10,-17.77777778,102221.79,NNW,337,0,0,56,0,,,0,Rainwise IP-100,12/19/2016 21:52
12/19/2016 16:57,-10,-15.55555556,102221.79,NNW,337,0,0,57,0,,,0,Rainwise IP-100,12/19/2016 21:57
12/19/2016 17:00,-10,-17.44444444,102188.02,NNW,337,0.160934,3.379614,55,-2539.746,,,0,Rainwise +Telemet,12/19/2016 22:00
12/19/2016 17:02,-10,-15.55555556,102255.56,NNW,337,0,1.60934,58,0,,,0,Rainwise IP-100,12/19/2016 22:02
12/19/2016 17:07,-11,-15.55555556,102255.56,NNW,337,0,0,59,0,,,0,Rainwise IP-100,12/19/2016 22:07
12/19/2016 17:12,-11,-15.55555556,102221.79,NNW,337,3.057746,6.43736,61,0,,,0,Rainwise IP-100,12/19/2016 22:12
12/19/2016 17:15,-11,-17.11111111,102221.79,NNW,339,1.287472,8.0467,59,-2539.746,,,0,Rainwise +Telemet,12/19/2016 22:15
12/19/2016 17:17,-11,-15.55555556,102221.79,NNW,337,4.184284,8.0467,60,0,,,0,Rainwise IP-100,12/19/2016 22:17
12/19/2016 17:22,-11,-15.55555556,102255.56,NNW,337,1.931208,3.21868,60,0,,,0,Rainwise IP-100,12/19/2016 22:22
12/19/2016 17:27,-11,-17.77777778,102255.56,North,360,1.931208,4.82802,61,0,,,0,Rainwise IP-100,12/19/2016 22:27
12/19/2016 17:30,-11,-17.55555556,102221.79,NNW,345,2.253076,8.690436,60,-2539.746,,,0,Rainwise +Telemet,12/19/2016 22:30
12/19/2016 17:32,-12,-17.77777778,102255.56,NW,315,0,4.82802,62,0,,,0,Rainwise IP-100,12/19/2016 22:32
12/19/2016 17:37,-12,-17.77777778,102255.56,NNW,337,2.253076,4.82802,64,0,,,0,Rainwise IP-100,12/19/2016 22:37
12/19/2016 17:42,-12,-17.77777778,102221.79,NNW,337,6.759228,8.0467,64,0,,,0,Rainwise IP-100,12/19/2016 22:42
12/19/2016 17:45,-12,-17.38888889,102221.79,NNW,334,3.379614,9.65604,63,-2539.746,,,0,Rainwise +Telemet,12/19/2016 22:45
12/19/2016 17:47,-12,-15.55555556,102221.79,NNW,337,3.379614,9.65604,65,0,,,0,Rainwise IP-100,12/19/2016 22:47
12/19/2016 17:57,-12,-15.55555556,102255.56,NNE,22,0,3.21868,66,0,,,0,Rainwise IP-100,12/19/2016 22:57
12/19/2016 18:00,-12,-17.5,102221.79,North,7,2.253076,7.563898,65,-2539.746,,,0,Rainwise +Telemet,12/19/2016 23:00
12/19/2016 18:02,-13,-15.55555556,102255.56,North,360,4.184284,4.82802,67,0,,,0,Rainwise IP-100,12/19/2016 23:02
12/19/2016 18:07,-13,-15.55555556,102255.56,NNW,337,4.506152,6.43736,68,0,,,0,Rainwise IP-100,12/19/2016 23:07
12/19/2016 18:12,-13,-15.55555556,102289.33,NNE,22,4.506152,4.82802,69,0,,,0,Rainwise IP-100,12/19/2016 23:12
